"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-7054376","Source1","3",2020-06-24 07:10:05,2020-06-24 08:00:03,40.6407,-73.74334,40.6407,-73.74334,0,"At Guy R Brewer Blvd/N Boundary Rd - Accident.","Brookville Blvd","Rosedale","Queens","NY","11422-3163","US","US/Eastern","KJFK",2020-06-24 06:51:00,74,74,91,29.68,10,"SSW",7,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7023906","Source1","3",2020-05-12 13:19:58,2020-05-12 13:49:58,38.74959,-76.8795,38.74959,-76.8795,0,"At Surratts Rd - Accident.","Branch Ave","Clinton","Prince George's","MD","20735","US","US/Eastern","KADW",2020-05-12 12:56:00,55,55,38,29.85,10,"WNW",15,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7769587","Source1","3",2019-08-06 12:37:40,2019-08-06 13:07:29,29.81318,-95.33532,29.80215,-95.34002,0.813,"At I-610 (North) - Accident.","US-59 S","Houston","Harris","TX","77026","US","US/Central","KMCJ",2019-08-06 12:53:00,92,92,50,29.9,10,"S",7,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7470888","Source1","3",2019-01-28 17:18:05,2019-01-28 17:47:22,42.38604,-87.98565,42.38604,-87.98565,0,"At Almond Rd - Accident.","N Hutchins Rd","Gurnee","Lake","IL","60031","US","US/Central","KUGN",2019-01-28 17:00:00,18,4.8,81,29.65,0.5,"NW",12.7,0,"Snow",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Day","Day","Day"
"A-7715512","Source1","3",2019-04-28 08:00:59,2019-04-28 08:29:44,40.641201,-74.288511,40.64244,-74.289254,0.094,"At Centennial Ave/Exit 136 - Accident. Lane blocked.","Centennial Ave","Cranford","Union","NJ","07016-3468","US","US/Eastern","KLDJ",2019-04-28 07:55:00,50,50,58,29.94,10,"CALM",0,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7182811","Source1","3",2020-04-17 10:19:24,2020-04-17 10:54:22,41.89577,-87.68683,41.89577,-87.68683,0,"At W Grand Ave - Accident.","N Western Ave","Chicago","Cook","IL","60622-4637","US","US/Central","KMDW",2020-04-17 10:16:00,35,27,96,29.39,2,"ENE",10,0,"Light Snow",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7042973","Source1","3",2020-05-21 15:26:36,2020-05-21 15:41:36,33.74784,-84.38641,33.74561,-84.38951,0.235,"Between Martin Luther King Dr/Exit 248 and Fulton St/Exit 246 - Accident. Two lanes blocked. on the right.","I-75 S","Atlanta","Fulton","GA","30312","US","US/Eastern","KATL",2020-05-21 15:52:00,72,72,59,28.92,10,"S",6,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7738238","Source1","3",2019-06-13 16:09:06,2019-06-13 16:36:37,38.985263,-119.944659,38.982255,-119.940358,0.311,"At NV-207/Kingsbury Grade - Accident. Lane blocked.","US Highway 50","Zephyr Cove","Douglas","NV","89448","US","US/Pacific","KTVL",2019-06-13 15:53:00,73,73,35,23.89,10,"VAR",7,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7034024","Source1","3",2020-05-17 00:53:30,2020-05-17 01:43:28,41.81069,-87.94907,41.81069,-87.94907,0,"At IL-83/Kingery Expy - Accident.","Coe Rd","Clarendon Hills","Dupage","IL","60514-1064","US","US/Central","KMDW",2020-05-17 00:53:00,54,54,97,29.32,3,"N",5,0.39,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"A-7170781","Source1","3",2020-04-11 15:51:00,2020-04-11 16:21:00,40.2747,-74.04403,40.2747,-74.04403,0,"At Industrial Way - Accident.","State Route 35","Eatontown","Monmouth","NJ","07724","US","US/Eastern","KBLM",2020-04-11 15:56:00,54,54,30,29.75,10,"W",18,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7173848","Source1","3",2020-04-13 13:23:54,2020-04-13 13:53:54,37.40399,-77.67041,37.40399,-77.67041,0,"At Winterpock Rd/Lake Harbour Dr - Accident.","Winterpock Rd","Chesterfield","Chesterfield","VA","23832-2541","US","US/Eastern","KFCI",2020-04-13 12:56:00,76,76,67,29.31,10,"SW",21,0,"Cloudy / Windy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7204102","Source1","3",2020-04-29 06:00:52,2020-04-29 06:30:52,41.42479,-81.5214,41.42479,-81.5214,0,"At Miles Rd - Accident. Two lanes blocked.","I-480N W","Cleveland","Cuyahoga","OH","44128","US","US/Eastern","KBKL",2020-04-29 05:53:00,59,59,64,29.11,10,"SE",12,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-7010006","Source1","3",2020-05-03 17:20:50,2020-05-03 18:25:48,28.3184,-80.60892,28.3184,-80.60892,0,"At SR-520/Cocoa Beach Cswy W - Accident.","S Atlantic Ave","Cocoa Beach","Brevard","FL","32931-2713","US","US/Eastern","KCOF",2020-05-03 16:56:00,80,80,56,30.03,10,"ESE",13,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7739621","Source1","3",2019-06-18 10:56:12,2019-06-18 11:24:03,40.85694,-73.91753,40.85475,-73.91877,0.165,"At 179th St/Exit 8 - Accident.","Major Deegan Expy S","Bronx","Bronx","NY","10453","US","US/Eastern","KLGA",2019-06-18 10:51:00,73,73,87,29.91,7,"S",8,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7417386","Source1","3",2019-09-13 12:03:46,2019-09-13 12:32:10,38.90018,-77.18535,38.89142,-77.16633,1.188,"Between VA-267/Exit 67 and Westmoreland St/Exit 68 - Accident.","Custis Memorial Pkwy E","Falls Church","Fairfax County","VA","22043","US","US/Eastern","KDCA",2019-09-13 11:52:00,70,70,73,30.35,10,"E",15,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7094729","Source1","3",2020-06-17 15:53:19,2020-06-17 16:53:19,37.20629,-93.22593,37.20629,-93.22593,0,"At US-65-BR/Chestnut Exp - Accident.","US-65 N","Springfield","Greene","MO","65802","US","US/Central","KSGF",2020-06-17 15:52:00,82,82,54,28.71,10,"ESE",10,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7755823","Source1","3",2019-07-08 15:30:23,2019-07-08 15:59:42,39.78004,-104.93171,39.77829,-104.90927,1.198,"At Monaco St/Exit 277 - Accident.","Dahlia St","Denver","Denver","CO","80216","US","US/Mountain","KBJC",2019-07-08 14:47:00,75,75,38,24.39,35,"ENE",7,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-3576164","Source1","3",2017-03-02 17:05:30,2017-03-02 23:05:30,42.198557,-87.932139,42.19764,-87.93176,0.066,"At IL-22/W Half Day Rd - Accident.","Milwaukee Ave","Lincolnshire","Lake","IL","60069","US","US/Central","KPWK",2017-03-02 16:52:00,30.9,24.3,50,30.34,10,"NW",6.9,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6978275","Source1","3",2020-05-24 21:20:10,2020-05-24 21:55:08,38.65796,-90.35575,38.65796,-90.35575,0,"At Delmar Blvd/Exit 2 - Accident. Two lanes blocked.","Inner Belt N","Saint Louis","St. Louis County","MO","63124","US","US/Central","KSTL",2020-05-24 20:51:00,73,73,66,29.26,10,"W",5,0,"Thunder",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-7351944","Source1","3",2019-10-23 17:19:47,2019-10-23 17:49:04,41.3166,-72.90618,41.31463,-72.90969,0.227,"Between Willow St/Exit 6 and US-5/State St/Exit 5 - Accident. Left lane blocked.","I-91 S","New Haven","New Haven","CT","06511","US","US/Eastern","KHVN",2019-10-23 16:53:00,67,67,32,29.94,10,"W",10,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7100134","Source1","3",2020-06-19 08:16:56,2020-06-19 09:01:56,37.67524,-97.37112,37.67524,-97.37112,0,"At Meridian Ave - Accident. Two lanes blocked.","S Meridian Ave","Wichita","Sedgwick","KS","67213","US","US/Central","KICT",2020-06-19 08:29:00,67,67,87,28.59,4,"ENE",8,0.09,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7198410","Source1","3",2020-04-25 14:22:45,2020-04-25 14:37:45,35.39645,-118.9544,35.39645,-118.9544,0,"At Oswell St - Accident. Hard shoulder blocked.","CA-178 W","Bakersfield","Kern","CA","93306","US","US/Pacific","KBFL",2020-04-25 13:54:00,89,89,31,29.45,10,"WNW",13,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6979571","Source1","3",2020-05-25 18:50:04,2020-05-25 19:20:04,33.56438,-84.53673,33.56438,-84.53673,0,"At GA-138/Exit 64 - Accident. Two lanes blocked.","GA-403 S","Union City","Fulton","GA","30291","US","US/Eastern","KATL",2020-05-25 18:52:00,74,74,79,28.93,10,"S",6,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7131866","Source1","3",2020-03-23 06:38:05,2020-03-23 07:08:05,42.30771,-87.84701,42.30771,-87.84701,0,"At Sheridan Rd/Ohio St - Accident.","Buckley Rd","Great Lakes","Lake","IL","60088","US","US/Central","KUGN",2020-03-23 06:55:00,31,31,92,29.36,2,"CALM",0,0,"Fog",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Night","Day","Day","Day"
"A-7734632","Source1","3",2019-06-06 08:24:12,2019-06-06 08:51:04,32.71478,-96.92258,32.72038,-96.9182,0.463,"At Mountain Creek Pky - Accident.","Spur 408 N","Dallas","Dallas","TX","75211","US","US/Central","KRBD",2019-06-06 08:53:00,71,71,84,29.04,10,"WNW",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7074360","Source1","3",2020-06-09 15:00:27,2020-06-09 15:15:27,42.25081,-71.79955,42.24713,-71.80146,0.272,"At Millbury St/Exit 12 - Accident. on the right.","I-290 W","Worcester","Worcester","MA","01610","US","US/Eastern","KORH",2020-06-09 14:54:00,78,78,39,28.82,10,"W",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7734620","Source1","3",2019-06-06 20:44:29,2019-06-06 21:12:28,41.71345,-87.61395,41.71513,-87.63004,0.838,"Ramp to Exit 63 - Overturned vehicle.","I-94 W","Chicago","Cook","IL","60628","US","US/Central","KMDW",2019-06-06 20:53:00,60,60,90,29.25,8,"E",10,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-7240888","Source1","3",2020-01-28 13:19:05,2020-01-28 13:48:06,29.82245,-95.33507,29.83149,-95.33453,0.625,"At Crosstimbers Rd - Accident. Left lane blocked. Center lane blocked.","I-69 N","Houston","Harris","TX","77093","US","US/Central","KIAH",2020-01-28 13:30:00,60,60,90,29.72,7,"ESE",10,0,"Light Rain",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7759135","Source1","3",2019-07-15 05:10:12,2019-07-15 09:10:12,45.40773,-122.57046,45.41138,-122.5725,0.271,"Ramp to I-205 Northbound - Accident. Lane closed.","SE Highway 212","Clackamas","Clackamas","OR","97015","US","US/Pacific","KTTD",2019-07-15 04:53:00,65,65,75,30.02,10,"CALM",0,0,"Light Rain",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-7102448","Source1","3",2020-06-20 08:24:00,2020-06-20 09:24:00,29.96242,-95.28563,29.96458,-95.28466,0.16,"At Will Clayton Pky - Accident. Two lanes blocked. Heavy rain.","US-59 N","Humble","Harris","TX","77396","US","US/Central","KIAH",2020-06-20 08:20:00,75,75,94,29.93,10,"CALM",0,0,"Light Rain with Thunder",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7065075","Source1","3",2020-06-28 06:32:49,2020-06-28 06:47:49,38.01643,-121.8866,38.01643,-121.8866,0,"At Railroad Ave - Accident. Center lane blocked.","CA-4 W","Pittsburg","Contra Costa","CA","94565","US","US/Pacific","KCCR",2020-06-28 06:53:00,58,58,72,29.66,9,"S",20,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7736100","Source1","3",2019-06-10 12:19:03,2019-06-10 12:48:39,41.19456,-73.68532,41.19544,-73.68714,0.112,"At I-684 - Accident. Single alternate lane traffic.","S Bedford Rd","Mount Kisco","Westchester","NY","10549","US","US/Eastern","KHPN",2019-06-10 11:56:00,67,67,79,29.61,9,"E",12,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7705284","Source1","3",2019-04-08 14:34:11,2019-04-08 15:03:27,29.49386,-82.29334,29.6052,-82.37595,9.156,"Between CR-234/Exit 374 and SR-121/Exit 382 - Accident. Left lane blocked.","I-75 N","Micanopy","Alachua","FL","32667","US","US/Eastern","KGNV",2019-04-08 14:53:00,88,88,49,29.82,10,"SSW",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3442643","Source1","3",2016-07-01 09:32:44,2016-07-01 15:32:44,32.75692,-97.26503,32.75831,-97.25831,0.402,"At Bridge St/Oakland Blvd/Exit 18 - Accident.","I-30 E","Fort Worth","Tarrant","TX","76103","US","US/Central","KFWD",2016-07-01 09:53:00,88,88,53,29.3,10,"SW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6998909","Source1","3",2020-06-03 19:11:18,2020-06-03 19:56:18,30.46217,-97.81604,30.46217,-97.81604,0,"At FM-2769/RM-2769/Volente Rd - Accident.","Ranch Road 620 N","Cedar Park","Williamson","TX","78613","US","US/Central","KRYW",2020-06-03 19:15:00,85,85,57,28.61,10,"SE",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7092018","Source1","3",2020-06-16 21:04:49,2020-06-16 21:32:55,41.86968,-87.88883,41.87075,-87.87305,0.815,"At US-12/US-20/US-45/Exit 17 - Accident.","Chicago-Kansas City Expressway E","Hillside","Cook","IL","60162","US","US/Central","KORD",2020-06-16 20:51:00,74,74,52,29.48,10,"E",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-7188453","Source1","3",2020-04-21 16:05:11,2020-04-21 16:50:11,40.71907,-73.58048,40.71907,-73.58048,0,"At RT-24/Exit M5 - Accident. Two lanes blocked.","Meadowbrook Pkwy N","Uniondale","Nassau","NY","11553","US","US/Eastern","KFRG",2020-04-21 16:15:00,50,50,77,29.34,10,"WSW",5,0.02,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7741523","Source1","3",2019-06-21 15:18:00,2019-06-21 15:47:59,33.07328,-96.68738,33.05947,-96.693,1.008,"At Legacy Dr/Exit 31/Exit 32 - Accident. Left lane blocked.","US-75 S","Plano","Collin","TX","75025","US","US/Central","KADS",2019-06-21 15:47:00,95,95,47,29.12,10,"S",18,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7240623","Source1","3",2020-01-28 14:28:49,2020-01-28 14:58:13,43.09466,-77.88104,43.0927,-77.88814,0.383,"At RT-36/Exit 3 - Accident. Two lanes blocked.","I-490 W","Churchville","Monroe","NY","14428","US","US/Eastern","KROC",2020-01-28 14:29:00,31,23,89,29.31,1,"WNW",9,0,"Light Snow",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7754895","Source1","3",2019-07-05 18:23:16,2019-07-05 22:23:16,45.2646,-122.78204,45.267803,-122.779398,0.256,"At Hubbard Cutoff Rd/Exit 282 - Accident.","I-5 N","Aurora","Clackamas","OR","97002","US","US/Pacific","KUAO",2019-07-05 17:53:00,75,75,44,29.87,10,"CALM",0,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7190676","Source1","3",2020-04-22 21:12:05,2020-04-22 21:42:05,39.62916,-75.96242,39.61005,-76.01425,3.058,"Between MD-279/Exit 109 and Chesapeake House Travel Plaza - Accident. Two lanes blocked.","I-95 S","North East","Cecil","MD","21901","US","US/Eastern","KAPG",2020-04-22 20:58:00,44,44,42,29.94,8,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"A-7068201","Source1","3",2020-06-05 15:22:29,2020-06-05 16:07:29,38.80397,-104.80184,38.80397,-104.80184,0,"At CO-29/Circle Dr/Exit 138 - Accident. Right lane blocked.","I-25 S","Colorado Springs","El Paso","CO","80906","US","US/Mountain","KCOS",2020-06-05 14:54:00,93,93,13,23.94,10,"S",17,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7079156","Source1","3",2020-06-10 08:59:14,2020-06-10 09:29:14,34.17558,-118.39326,34.17364,-118.39131,0.174,"At Burbank Blvd - Accident.","CA-170 S","Valley Village","Los Angeles","CA","91607","US","US/Pacific","KBUR",2020-06-10 08:53:00,80,80,21,29.14,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7746309","Source1","3",2019-08-26 10:48:27,2019-08-26 11:17:01,42.958004,-85.59021,42.95654,-85.59017,0.101,"At US-16/Cascade Rd SE - Accident.","E Beltline Ave SE","Grand Rapids","Kent","MI","49506","US","US/Eastern","KGRR",2019-08-26 10:53:00,70,70,65,29.08,10,"ESE",12,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7004718","Source1","3",2020-04-30 06:23:12,2020-04-30 06:58:10,38.56197,-121.64736,38.56199,-121.64727,0.005,"At Mace Blvd - Accident. Hard shoulder blocked.","I-80 W","Davis","Yolo","CA","95618","US","US/Pacific","KEDU",2020-04-30 06:15:00,52,52,88,29.94,10,"S",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7647415","Source1","3",2017-12-13 16:36:47,2017-12-13 22:36:47,42.46455,-87.86639,42.46455,-87.86639,0,"At Cr-w32 - Accident.","Kenosha Rd","Zion","Lake","IL","60099","US","US/Central","KUGN",2017-12-13 16:55:00,30,19.5,75,29.42,10,"NNW",13.8,0,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Day","Day","Day"
"A-7596842","Source1","3",2018-04-23 07:07:44,2018-04-23 13:07:44,32.83931,-97.26903,32.83983,-97.25568,0.776,"At US-377/Denton Hwy/Exit 19 - Accident.","North Tarrant Express","Haltom City","Tarrant","TX","76117","US","US/Central","KFWD",2018-04-23 07:07:00,52,52,86,29.34,10,"NW",13,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6997877","Source1","3",2020-06-03 14:08:20,2020-06-03 14:23:20,40.39775,-76.6166,40.41372,-76.58676,1.919,"At PA-934/Exit 85 - Accident. on the right.","I-81 N","Grantville","Lebanon","PA","17028","US","US/Eastern","KMUI",2020-06-03 13:56:00,75,75,75,29.17,10,"W",8,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7168118","Source1","3",2020-04-10 09:32:54,2020-04-10 10:32:54,42.26941,-71.61322,42.26941,-71.61322,0,"At W Main St/Mill St/Depot Sq - Accident involving heavy truck.","Milk St","Westborough","Worcester","MA","01581-1206","US","US/Eastern","KORH",2020-04-10 09:54:00,40,29,55,28.1,10,"W",28,0,"Mostly Cloudy / Windy",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7049079","Source1","3",2020-06-22 15:44:52,2020-06-22 16:14:52,39.14707,-76.6451,39.14707,-76.6451,0,"At MD-174/Quarterfield Rd/Exit 13 - Accident. Hard shoulder blocked.","Glen Burnie Byp S","Severn","Anne Arundel","MD","21144","US","US/Eastern","KBWI",2020-06-22 15:54:00,87,87,59,29.71,10,"SSE",9,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7151437","Source1","3",2020-04-02 10:16:58,2020-04-02 10:31:58,32.99397,-96.70951,32.99397,-96.70951,0,"At TX-190/Pres G Bush Tpke/Exit 28 - Accident.","US-75 N","Richardson","Collin","TX","75080","US","US/Central","KADS",2020-04-02 09:47:00,63,63,77,29.25,10,"SSE",22,0,"Mostly Cloudy / Windy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7726794","Source1","3",2019-05-23 09:07:27,2019-05-23 09:35:17,35.45495,-81.03967,35.452777,-81.022574,0.974,"Between Mt Holly and NC-16 - Accident.","Highway 73","Iron Station","Lincoln","NC","28080-9607","US","US/Eastern","KIPJ",2019-05-23 09:05:00,71,71,99,29.34,7,"SW",7,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6994125","Source1","3",2020-06-01 18:16:27,2020-06-01 18:45:20,42.01704,-87.93441,42.02022,-87.95023,0.841,"At Elmhurst Rd - Accident. Two lanes blocked.","I-90 W","Des Plaines","Cook","IL","60018","US","US/Central","KORD",2020-06-01 17:51:00,76,76,40,29.27,10,"SSW",18,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7336671","Source1","3",2019-10-11 18:49:49,2019-10-11 19:18:54,42.17587,-88.13577,42.17587,-88.13577,0,"At Cuba Rd - Accident.","N IL Route 59","Barrington","Lake","IL","60010-2457","US","US/Central","KPWK",2019-10-11 18:52:00,43,36,62,29.29,10,"W",14,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Day","Day"
"A-7408356","Source1","3",2019-09-05 09:50:32,2019-09-05 14:30:02,37.839389,-103.747291,37.81843,-103.77563,2.119,"At CR-803/Aguire Rd - Accident.","US Highway 350","Rocky Ford","Otero","CO","81067","US","US/Mountain","KLHX",2019-09-05 09:53:00,85,85,27,25.88,10,"SW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
